"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","16-425073-12S-Acip-23",NA,"425073",2024-09-17,45.19383,-66.2759,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"2263","16-425042-12S-Urop-29",NA,"425042",2024-09-16,45.15359,-66.2352,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2264","16-425074-12S-Urop-29",NA,"425074",2024-09-17,45.19383,-66.2759,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2265","16-425051-12S-Urop-29",NA,"425051",2024-09-17,45.19188,-66.32,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2266","16-425021-12S-Urop-29",NA,"425021",2024-09-16,45.14261,-66.2445,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2267","16-425030-12S-Urop-29",NA,"425030",2024-09-16,45.14163,-66.2592,"Urophycis tenuis",14807,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2268","16-425043-12S-Urop-29",NA,"425043",2024-09-16,45.15413,-66.2541,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2269","16-425020-12S-Urop-29",NA,"425020",2024-09-16,45.14261,-66.2445,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2270","16-425070-12S-Urop-29",NA,"425070",2024-09-17,45.18658,-66.2822,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2271","16-425055-12S-Urop-29",NA,"425055",2024-09-17,45.17873,-66.3162,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2272","16-425073-12S-Urop-29",NA,"425073",2024-09-17,45.19383,-66.2759,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2273","16-425058-12S-Urop-29",NA,"425058",2024-09-17,45.17134,-66.3074,"Urophycis tenuis",4054,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2274","16-425002-12S-Urop-29",NA,"425002",2024-09-16,45.19013,-66.2633,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2275","16-425010-12S-Urop-29",NA,"425010",2024-09-16,45.16873,-66.2415,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2276","16-425007-12S-Urop-29",NA,"425007",2024-09-16,45.17761,-66.2433,"Urophycis tenuis",25143,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2277","16-425040-12S-Urop-29",NA,"425040",2024-09-16,45.15359,-66.2352,"Urophycis tenuis",8,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2278","16-425059-12S-Urop-29",NA,"425059",2024-09-17,45.17134,-66.3074,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2279","16-425054-12S-Urop-29",NA,"425054",2024-09-17,45.18644,-66.3232,"Urophycis tenuis",3,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2280","16-425062-12S-Urop-29",NA,"425062",2024-09-17,45.17424,-66.3008,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2281","16-425057-12S-Urop-29",NA,"425057",2024-09-17,45.17873,-66.3162,"Urophycis tenuis",6621,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2282","16-425060-12S-Urop-29",NA,"425060",2024-09-17,45.17134,-66.3074,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2283","16-425044-12S-Urop-29",NA,"425044",2024-09-16,45.15413,-66.2541,"Urophycis tenuis",9,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2284","16-425052-12S-Urop-29",NA,"425052",2024-09-17,45.18644,-66.3232,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2285","16-425063-12S-Urop-29",NA,"425063",2024-09-17,45.17424,-66.3008,"Urophycis tenuis",3170,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2286","16-425066-12S-Urop-29",NA,"425066",2024-09-17,45.17988,-66.2949,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2287","16-425053-12S-Urop-29",NA,"425053",2024-09-17,45.18644,-66.3232,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2288","16-425061-12S-Urop-29",NA,"425061",2024-09-17,45.17424,-66.3008,"Urophycis tenuis",12,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2289","16-425072-12S-Urop-29",NA,"425072",2024-09-17,45.18658,-66.2822,"Urophycis tenuis",24822,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2290","16-425048-12S-Urop-29",NA,"425048",2024-09-16,45.15797,-66.2573,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2a-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2291","16-425067-12S-Urop-29",NA,"425067",2024-09-17,45.18659,-66.2923,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ13","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2292","16-425075-12S-Urop-29",NA,"425075",2024-09-17,45.19383,-66.2759,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2293","16-425003-12S-Urop-29",NA,"425003",2024-09-16,45.19013,-66.2633,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2294","16-425022-12S-Urop-29",NA,"425022",2024-09-16,45.14131,-66.2579,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2295","16-425001-12S-Urop-29",NA,"425001",2024-09-16,45.19013,-66.2633,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2296","16-425006-12S-Urop-29",NA,"425006",2024-09-16,45.18383,-66.2534,"Urophycis tenuis",11,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2297","16-425017-12S-Urop-29",NA,"425017",2024-09-16,45.15213,-66.2474,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2298","16-425071-12S-Urop-29",NA,"425071",2024-09-17,45.18658,-66.2822,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2299","16-425031-12S-Urop-29",NA,"425031",2024-09-16,45.13854,-66.256,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2300","16-425015-12S-Urop-29",NA,"425015",2024-09-16,45.16128,-66.2487,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ27","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2301","16-425026-12S-Urop-29",NA,"425026",2024-09-16,45.14347,-66.2618,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2302","16-425011-12S-Urop-29",NA,"425011",2024-09-16,45.16873,-66.2415,"Urophycis tenuis",15349,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2303","16-425056-12S-Urop-29",NA,"425056",2024-09-17,45.17873,-66.3162,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2304","16-425008-12S-Urop-29",NA,"425008",2024-09-16,45.17761,-66.2433,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2305","16-425016-12S-Urop-29",NA,"425016",2024-09-16,45.15213,-66.2474,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2306","16-425025-12S-Urop-29",NA,"425025",2024-09-16,45.14347,-66.2618,"Urophycis tenuis",4,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2307","16-425027-12S-Urop-29",NA,"425027",2024-09-16,45.14347,-66.2618,"Urophycis tenuis",8,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2308","16-425038-12S-Urop-29",NA,"425038",2024-09-16,45.14529,-66.2234,"Urophycis tenuis",2,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2309","16-425014-12S-Urop-29",NA,"425014",2024-09-16,45.16128,-66.2487,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ27","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2310","16-425034-12S-Urop-29",NA,"425034",2024-09-16,45.14204,-66.2503,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2311","16-425012-12S-Urop-29",NA,"425012",2024-09-16,45.16873,-66.2415,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2312","16-425004-12S-Urop-29",NA,"425004",2024-09-16,45.18383,-66.2534,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2313","16-425023-12S-Urop-29",NA,"425023",2024-09-16,45.14131,-66.2579,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2314","16-425024-12S-Urop-29",NA,"425024",2024-09-16,45.14131,-66.2579,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2315","16-425009-12S-Urop-29",NA,"425009",2024-09-16,45.17761,-66.2433,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2316","16-425018-12S-Urop-29",NA,"425018",2024-09-16,45.15213,-66.2474,"Urophycis tenuis",9830,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2317","16-425005-12S-Urop-29",NA,"425005",2024-09-16,45.18383,-66.2534,"Urophycis tenuis",18111,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","MUSQ21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2318","16-425028-12S-Urop-29",NA,"425028",2024-09-16,45.14163,-66.2592,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone2b-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2319","16-425032-12S-Urop-29",NA,"425032",2024-09-16,45.13854,-66.256,"Urophycis tenuis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
"2320","16-425035-12S-Urop-29",NA,"425035",2024-09-16,45.14204,-66.2503,"Urophycis tenuis",7093,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Kaleb Zelman","Canada","DFO-MCT-Musq-2024","present",0.5,0.5,"en",9,2024,126504,"urn:lsid:marinespecies.org:taxname:126504","Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis"
