"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","24-424029-12S-Acip-23",NA,"424029",2023-09-12,45.15825,-66.2577,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"2364","24-424061-12S-Seba-20",NA,"424061",2023-09-13,45.17877,-66.2931,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2365","24-424018-12S-Seba-20",NA,"424018",2023-09-12,45.14198,-66.2505,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2366","24-424016-12S-Seba-20",NA,"424016",2023-09-12,45.14198,-66.2505,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2367","24-424056-12S-Seba-20",NA,"424056",2023-09-13,45.17198,-66.3087,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2368","24-424075-12S-Seba-20",NA,"424075",2023-09-13,45.18582,-66.2564,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2369","24-424036-12S-Seba-20",NA,"424036",2023-09-12,45.16154,-66.2485,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_27","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2370","24-424019-12S-Seba-20",NA,"424019",2023-09-12,45.1456,-66.2421,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2371","24-424038-12S-Seba-20",NA,"424038",2023-09-12,45.152,-66.2486,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2372","24-424052-12S-Seba-20",NA,"424052",2023-09-13,45.17898,-66.3161,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2373","24-424017-12S-Seba-20",NA,"424017",2023-09-12,45.14198,-66.2505,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2374","24-424066-12S-Seba-20",NA,"424066",2023-09-13,45.18607,-66.2961,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_13","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2375","24-424023-12S-Seba-20",NA,"424023",2023-09-12,45.15351,-66.2348,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2376","24-424081-12S-Seba-20",NA,"424081",2023-09-13,45.13867,-66.2576,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2377","24-424057-12S-Seba-20",NA,"424057",2023-09-13,45.17198,-66.3087,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2378","24-424037-12S-Seba-20",NA,"424037",2023-09-12,45.152,-66.2486,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2379","24-424076-12S-Seba-20",NA,"424076",2023-09-13,45.1777,-66.2428,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2380","24-424080-12S-Seba-20",NA,"424080",2023-09-13,45.13867,-66.2576,"Sebastes mentella",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,127254,"urn:lsid:marinespecies.org:taxname:127254","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes"
"2381","24-424071-12S-Squa-28",NA,"424071",2023-09-13,45.19351,-66.2761,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2382","24-424017-12S-Squa-28",NA,"424017",2023-09-12,45.14198,-66.2505,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2383","24-424021-12S-Squa-28",NA,"424021",2023-09-12,45.1456,-66.2421,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2384","24-424003-12S-Squa-28",NA,"424003",2023-09-12,45.14348,-66.2628,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2385","24-424080-12S-Squa-28",NA,"424080",2023-09-13,45.13867,-66.2576,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2386","24-424002-12S-Squa-28",NA,"424002",2023-09-12,45.14348,-66.2628,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2387","24-424026-12S-Squa-28",NA,"424026",2023-09-12,45.15393,-66.2542,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2388","24-424045-12S-Squa-28",NA,"424045",2023-09-13,45.19023,-66.2634,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2389","24-424025-12S-Squa-28",NA,"424025",2023-09-12,45.15393,-66.2542,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2390","24-424070-12S-Squa-28",NA,"424070",2023-09-13,45.19351,-66.2761,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2391","24-424078-12S-Squa-28",NA,"424078",2023-09-13,45.1777,-66.2428,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2392","24-424022-12S-Squa-28",NA,"424022",2023-09-12,45.15351,-66.2348,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2393","24-424074-12S-Squa-28",NA,"424074",2023-09-13,45.18582,-66.2564,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2394","24-424018-12S-Squa-28",NA,"424018",2023-09-12,45.14198,-66.2505,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2395","24-424010-12S-Squa-28",NA,"424010",2023-09-12,45.13867,-66.2571,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2396","24-424063-12S-Squa-28",NA,"424063",2023-09-13,45.17877,-66.2931,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2397","24-424048-12S-Squa-28",NA,"424048",2023-09-13,45.19216,-66.32,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2398","24-424072-12S-Squa-28",NA,"424072",2023-09-13,45.19351,-66.2761,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2399","24-424059-12S-Squa-28",NA,"424059",2023-09-13,45.17326,-66.3005,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2400","24-424029-12S-Squa-28",NA,"424029",2023-09-12,45.15825,-66.2577,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2401","24-424006-12S-Squa-28",NA,"424006",2023-09-12,45.14177,-66.2601,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2402","24-424041-12S-Squa-28",NA,"424041",2023-09-12,45.14308,-66.2449,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2403","24-424044-12S-Squa-28",NA,"424044",2023-09-13,45.19023,-66.2634,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2404","24-424019-12S-Squa-28",NA,"424019",2023-09-12,45.1456,-66.2421,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2405","24-424060-12S-Squa-28",NA,"424060",2023-09-13,45.17326,-66.3005,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_09","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2406","24-424004-12S-Squa-28",NA,"424004",2023-09-12,45.14177,-66.2601,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2407","24-424083-12S-Squa-28",NA,"424083",2023-09-13,45.15342,-66.2546,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2408","24-424042-12S-Squa-28",NA,"424042",2023-09-12,45.14308,-66.2449,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2409","24-424050-12S-Squa-28",NA,"424050",2023-09-13,45.1859,-66.3237,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2410","24-424040-12S-Squa-28",NA,"424040",2023-09-12,45.14308,-66.2449,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2411","24-424081-12S-Squa-28",NA,"424081",2023-09-13,45.13867,-66.2576,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2412","24-424067-12S-Squa-28",NA,"424067",2023-09-13,45.18605,-66.2828,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2413","24-424084-12S-Squa-28",NA,"424084",2023-09-13,45.15477,-66.2347,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2414","24-424027-12S-Squa-28",NA,"424027",2023-09-12,45.15393,-66.2542,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2415","24-424046-12S-Squa-28",NA,"424046",2023-09-13,45.19216,-66.32,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2416","24-424049-12S-Squa-28",NA,"424049",2023-09-13,45.1859,-66.3237,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2417","24-424068-12S-Squa-28",NA,"424068",2023-09-13,45.18605,-66.2828,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2418","24-424001-12S-Squa-28",NA,"424001",2023-09-12,45.14348,-66.2628,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
"2419","24-424012-12S-Squa-28",NA,"424012",2023-09-12,45.13867,-66.2571,"Squalus acanthias",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105923,"urn:lsid:marinespecies.org:taxname:105923","Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus"
